관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연도,관리기관전화번호,위도,경도,데이터기준일자
대구광역시 달서구청,서당로7길 6(신당동),신당동 1804-10,생활안전,1,200,회전,30,2018년,053-667-3900,35.85504444,128.4950833,2021.6.14
대구광역시 달서구청,서당로7길 54(신당동),신당동 1793-1,생활안전,1,200,회전,30,2018년,053-667-3900,35.85504167,128.4925944,2021.6.14
대구광역시 달서구청,서당로3길 88(신당동),신당동 1831,생활안전,1,200,회전,30,2018년,053-667-3900,35.85200278,128.4928833,2021.6.14
대구광역시 달서구청,서당로9길 14-16(신당동),신당동 1729-11,생활안전,1,200,회전,30,2018년,053-667-3900,35.857125,128.4948167,2021.6.14
대구광역시 달서구청,서당로9길 37(신당동),신당동 1721-7,생활안전,1,200,회전,30,2018년,053-667-3900,35.85701667,128.4933389,2021.6.14
대구광역시 달서구청,계대동문로3안길 28(신당동),신당동 1700,생활안전,1,200,회전,30,2018년,053-667-3900,35.858875,128.4925944,2021.6.14
대구광역시 달서구청,계대동문로 17(신당동),신당동 1723-17,생활안전,1,200,회전,30,2018년,053-667-3900,35.85575833,128.4940722,2021.6.14
대구광역시 달서구청,서당로7길 84(신당동),신당동 1793-15,생활안전,1,200,회전,30,2018년,053-667-3900,35.854075,128.4932833,2021.6.14
대구광역시 달서구청,서당로3길 37(신당동),신당동 1825-16,생활안전,1,200,회전,30,2018년,053-667-3900,35.85334444,128.4932278,2021.6.14
대구광역시 달서구청,서당로3길 112(신당동),신당동 1833,생활안전,1,200,회전,30,2018년,053-667-3900,35.85210833,128.49435,2021.6.14
대구광역시 달서구청,야외음악당로9길 16(성당동),성당동 499-14,생활안전,1,200,회전,30,2013년,053-667-3900,35.84104722,128.5517889,2021.6.14
대구광역시 달서구청,야외음악당로13길 49(성당동),성당동 560-4,생활안전,1,200,회전,30,2013년,053-667-3900,35.842775,128.5501111,2021.6.14
대구광역시 달서구청,달구벌대로378길 149(두류동),두류동 782-2,생활안전,1,200,회전,30,2013년,053-667-3900,35.85476111,128.5702667,2021.6.14
대구광역시 달서구청,당산로21길 68(감삼동),감삼동 187-28,생활안전,1,200,회전,30,2013년,053-667-3900,35.84725556,128.5411028,2021.6.14
대구광역시 달서구청,성서로72길 75(이곡1동),이곡동 1000-115,생활안전,1,200,회전,30,2013년,053-667-3900,35.84939167,128.5114583,2021.6.14
대구광역시 달서구청,달구벌대로262길 11(이곡1동),이곡동 775-5,생활안전,1,200,회전,30,2013년,053-667-3900,35.85067778,128.5099917,2021.6.14
대구광역시 달서구청,장기로13길 19-11(성당동),성당동 464-5,생활안전,1,200,회전,30,2018년,053-667-3900,35.84203611,128.5542778,2021.6.14
대구광역시 달서구청,달서대로109안길(신당동),,생활안전,1,200,회전,30,2018년,053-667-3900,35.84974722,128.4748167,2021.6.14
대구광역시 달서구청,달서대로109안길(신당동),,생활안전,1,200,회전,30,2018년,053-667-3900,35.84977778,128.4795167,2021.6.14
대구광역시 달서구청,상원로 32(상인2동) 놀이터옆,상인동 1421-22,생활안전,1,200,회전,30,2018년,053-667-3900,35.81254444,128.5369472,2021.6.14
대구광역시 달서구청,상원로 32(상인2동) 배드민턴장옆,상인동 1421-22,생활안전,1,200,회전,30,2018년,053-667-3900,35.81242222,128.5376139,2021.6.14
대구광역시 달서구청,송현동2길 68-4(송현2동),송현동 1906-33,생활안전,1,200,고정,30,2018년,053-667-3900,35.829024,128.5462018,2021.6.14
대구광역시 달서구청,,용산동 396-5,어린이보호,1,200,고정,30,2018년,053-667-3900,35.85889444,128.5239806,2021.6.14
대구광역시 달서구청,,용산동 396-5,어린이보호,1,200,고정,30,2018년,053-667-3900,35.85861944,128.5238917,2021.6.14
대구광역시 달서구청,월배로46길 64(상인2동),상인2동 583-157,어린이보호,1,200,회전,30,2018년,053-667-3900,35.81608333,128.5384694,2021.6.14
대구광역시 달서구청,월곡로47길 26-16(상인2동),상인2동 583-110,어린이보호,1,200,회전,30,2018년,053-667-3900,35.81586944,128.5381583,2021.6.14
대구광역시 달서구청,월배로69안길 2(송현2동),송현2동 1907-27,어린이보호,1,200,회전,30,2018년,053-667-3900,35.82761389,128.545125,2021.6.14
대구광역시 달서구청,명천로 8(진천동),대곡동 40,어린이보호,1,200,회전,30,2018년,053-667-3900,35.80848889,128.5127389,2021.6.14
대구광역시 달서구청,감삼남1길 89(감삼동) ,감삼동 152-9,생활안전,1,200,고정,30,2013년,053-667-3900,35.84937778,128.5423,2021.6.14
대구광역시 달서구청,상화로 38(진천동),대곡동 90,생활안전,1,200,회전,30,2019년,053-667-3900,35.80803333,128.5181944,2021.6.14
대구광역시 달서구청,화암로71길 11(진천동),대곡동 1037-3,생활안전,1,200,회전,30,2019년,053-667-3900,35.80479167,128.5189167,2021.6.14
대구광역시 달서구청,상인로 132(상인1동),상인1동 1530-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.8192215,128.5428399,2021.6.14
대구광역시 달서구청,구마로52길 28(송현2동),송현2동 1034-11,생활안전,1,200,회전,30,2019년,053-667-3900,35.83590556,128.5552,2021.6.14
대구광역시 달서구청,와룡로22길 25(본리동),본리동 60-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.842125,128.5384806,2021.6.14
대구광역시 달서구청,야외음악당로7길 14-12(성당동),성당동 427-10,생활안전,1,200,회전,30,2019년,053-667-3900,35.84039167,128.5520778,2021.6.14
대구광역시 달서구청,장기로 102(성당동),성당동 665-6,생활안전,1,200,회전,30,2019년,053-667-3900,35.843525,128.5490444,2021.6.14
대구광역시 달서구청,대명천로19길 19(성당동),성당동 826-27,생활안전,1,200,회전,30,2019년,053-667-3900,35.83865833,128.5500667,2021.6.14
대구광역시 달서구청,"명덕로2길 26(두류1,2동)","두류1,2동 1217-14",생활안전,1,200,회전,30,2019년,053-667-3900,35.86066944,128.571375,2021.6.14
대구광역시 달서구청,"파도고개로12길 41(두류1,2동)","두류1,2동 1250-30",생활안전,1,200,회전,30,2019년,053-667-3900,35.85662778,128.5692556,2021.6.14
대구광역시 달서구청,야외음악당로39안길 37(두류3동),두류3동 626-15,생활안전,1,200,회전,30,2019년,053-667-3900,35.85288889,128.5524667,2021.6.14
대구광역시 달서구청,와룡로48길 14(죽전동),죽전동 255-8,생활안전,1,200,회전,30,2019년,053-667-3900,35.85373056,128.5383694,2021.6.14
대구광역시 달서구청,달구벌대로291안길 11-7(용산1동),장기동 26-2,생활안전,1,200,회전,30,2019년,053-667-3900,35.85173333,128.5243472,2021.6.14
대구광역시 달서구청,,용산1동 959,생활안전,1,200,회전,30,2019년,053-667-3900,35.86136389,128.5326361,2021.6.14
대구광역시 달서구청,성지로14안길 41(용산2동),용산2동 562,생활안전,1,200,회전,30,2019년,053-667-3900,35.857175,128.5219139,2021.6.14
대구광역시 달서구청,,장기동 102-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.85110556,128.5207694,2021.6.14
대구광역시 달서구청,성서공단북로65길 38(이곡1동),갈산동 53-11,생활안전,1,200,회전,30,2019년,053-667-3900,35.84740833,128.5085611,2021.6.14
대구광역시 달서구청,성서로64길 13(이곡1동),갈산동 100-67,생활안전,1,200,회전,30,2019년,053-667-3900,35.84544722,128.5086056,2021.6.14
대구광역시 달서구청,선원로23길 9(이곡2동),이곡2동 1316-10,생활안전,1,200,회전,30,2019년,053-667-3900,35.85965278,128.5052028,2021.6.14
대구광역시 달서구청,선원로15길 127(신당동),신당동 1671-10,생활안전,1,200,회전,30,2019년,053-667-3900,35.86045556,128.4962944,2021.6.14
대구광역시 달서구청,달구벌대로 969(신당동),파호동 49-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.85353889,128.4733944,2021.6.14
대구광역시 달서구청,성서공단로55길 50(장기동),장동 306-38,생활안전,1,200,회전,30,2019년,053-667-3900,35.84115556,128.5125139,2021.6.14
대구광역시 달서구청,대명천로 152(본리동),본리동 145-3,생활안전,1,200,회전,30,2019년,053-667-3900,35.8403903,128.5425974,2021.6.14
대구광역시 달서구청,장기로57서길 66(장기동),장기동 826-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.84170278,128.5282917,2021.6.14
대구광역시 달서구청,새방로7길 55(용산2동),용산2동 508-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.86275833,128.5189139,2021.6.14
대구광역시 달서구청,성서서로75길 31-6(신당동),신당동 1753-2,생활안전,1,200,회전,30,2019년,053-667-3900,35.85876111,128.4979278,2021.6.14
대구광역시 달서구청,월성로 30(월성2동),월성2동 275,생활안전,1,200,회전,30,2019년,053-667-3900,35.83200833,128.5316917,2021.6.14
대구광역시 달서구청,한실로6길 166(진천동),대곡동 838,생활안전,1,200,회전,30,2019년,053-667-3900,35.791525,128.5307806,2021.6.14
대구광역시 달서구청,,대곡동 797-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.7956966,128.5277496,2021.6.14
대구광역시 달서구청,갈밭로4길 2-16(진천동),대곡동 524-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.8028264,128.5314468,2021.6.14
대구광역시 달서구청,갈밭로16길 11-4(진천동),대곡동 1059,생활안전,1,200,회전,30,2019년,053-667-3900,35.80591667,128.5294806,2021.6.14
대구광역시 달서구청,,대곡동 15-11,생활안전,1,200,회전,30,2019년,053-667-3900,35.80739722,128.5106611,2021.6.14
대구광역시 달서구청,한실로6길 130(진천동),대곡동 1115-3,생활안전,1,200,회전,30,2019년,053-667-3900,35.7959,128.5285583,2021.6.14
대구광역시 달서구청,한실로6길 156(진천동),대곡동 827,생활안전,1,200,회전,30,2019년,053-667-3900,35.79415278,128.5289583,2021.6.14
대구광역시 달서구청,갈밭남로 39(진천동),대곡동 1086,생활안전,1,200,회전,30,2019년,053-667-3900,35.8008753,128.5331954,2021.6.14
대구광역시 달서구청,갈밭로4길 34(진천동),대곡동 1066-5,생활안전,1,200,회전,30,2019년,053-667-3900,35.803825,128.5296028,2021.6.14
대구광역시 달서구청,갈밭남로 38(진천동),대곡동 1128,생활안전,1,200,회전,30,2019년,053-667-3900,35.7999498,128.5332591,2021.6.14
대구광역시 달서구청,월배로28길 25(진천동),진천동 128-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.81497778,128.5304694,2021.6.14
대구광역시 달서구청,,유천동 488,생활안전,1,200,회전,30,2019년,053-667-3900,35.813675,128.5076722,2021.6.14
대구광역시 달서구청,상화로3길 12(진천동),진천동 783-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.81080278,128.5175056,2021.6.14
대구광역시 달서구청,상화북로 196-14(상인3동),상인3동 1553-4,생활안전,1,200,회전,30,2019년,053-667-3900,35.81256111,128.5477917,2021.6.14
대구광역시 달서구청,상화로 371(상인3동),상인3동 1563,생활안전,1,200,회전,30,2019년,053-667-3900,35.80942222,128.5543472,2021.6.14
대구광역시 달서구청,수밭길 58(도원동),도원동 1126,생활안전,1,200,회전,30,2019년,053-667-3900,35.79566389,128.5484028,2021.6.14
대구광역시 달서구청,,도원동 768-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.8039148,128.5495781,2021.6.14
대구광역시 달서구청,상화로 300-23(도원동),도원동 573-5,생활안전,1,200,회전,30,2019년,053-667-3900,35.8072,128.5470917,2021.6.14
대구광역시 달서구청,,도원동 573,생활안전,1,200,회전,30,2019년,053-667-3900,35.80777778,128.5473917,2021.6.14
대구광역시 달서구청,앞산순환로 249-1(송현1동),송현1동 1977-9,생활안전,1,200,회전,30,2019년,053-667-3900,35.82576944,128.5554111,2021.6.14
대구광역시 달서구청,중흥로8길 79-2(송현1동),송현1동 361-3,생활안전,1,200,고정,30,2019년,053-667-3900,35.82787222,128.5535444,2021.6.14
대구광역시 달서구청,중흥로 73(송현1동),송현1동 2013-23,생활안전,1,200,회전,30,2019년,053-667-3900,35.82850278,128.5591667,2021.6.14
대구광역시 달서구청,송현동3길 33(송현2동),송현2동 174-8,생활안전,1,200,고정,30,2019년,053-667-3900,35.83271111,128.5493778,2021.6.14
대구광역시 달서구청,학산로50길 42-7(송현2동),송현2동 183-30,생활안전,1,200,회전,30,2019년,053-667-3900,35.83268333,128.5513444,2021.6.14
대구광역시 달서구청,,본동 1120,생활안전,1,200,회전,30,2019년,053-667-3900,35.83204167,128.538325,2021.6.14
대구광역시 달서구청,학산로7안길 59-12(본동),본동 599-10,생활안전,1,200,회전,30,2019년,053-667-3900,35.83579722,128.5289028,2021.6.14
대구광역시 달서구청,,월암동 1-18,생활안전,1,200,회전,30,2019년,053-667-3900,35.8320636,128.4951643,2021.6.14
대구광역시 달서구청,성서서로69길 40-12(신당동),신당동 1774-9,생활안전,1,200,회전,30,2019년,053-667-3900,35.85664167,128.49745,2021.6.14
대구광역시 달서구청,서당로12길 7-9(신당동),신당동 462,생활안전,1,200,회전,30,2019년,053-667-3900,35.85721111,128.4962722,2021.6.14
대구광역시 달서구청,계대동문로9길 28-15(신당동),신당동 178,생활안전,1,200,회전,30,2019년,053-667-3900,35.85703611,128.4980611,2021.6.14
대구광역시 달서구청,계대동문로11길 27(신당동),신당동 1768,생활안전,1,200,회전,30,2019년,053-667-3900,35.85697222,128.4986833,2021.6.14
대구광역시 달서구청,진천로8길 27-5(진천동),진천동 251-9,생활안전,1,200,회전,30,2013년,053-667-3900,35.81263889,128.5266694,2021.6.14
대구광역시 달서구청,진천로10길 61(진천동),진천동 251-55,생활안전,1,200,회전,30,2013년,053-667-3900,35.81181111,128.5263583,2021.6.14
대구광역시 달서구청,진천로10길 100(진천동),진천동 288-1,생활안전,1,200,회전,30,2013년,053-667-3900,35.80987222,128.5274028,2021.6.14
대구광역시 달서구청,상화북로 25-42(진천동),진천동 265-8,생활안전,1,200,회전,30,2013년,053-667-3900,35.81106944,128.5293694,2021.6.14
대구광역시 달서구청,상화로29길 40-5(진천동),진천동 194-7,생활안전,1,200,회전,30,2013년,053-667-3900,35.81157778,128.5298028,2021.6.14
대구광역시 달서구청,월배로28안길 24-15(진천동),진천동 238-6,생활안전,1,200,회전,30,2013년,053-667-3900,35.81434444,128.5277806,2021.6.14
대구광역시 달서구청,월배로28안길 7(진천동),진천동 227-3,생활안전,1,200,회전,30,2013년,053-667-3900,35.81515278,128.5292472,2021.6.14
대구광역시 달서구청,상원로4길 24(상인2동),상인2동 1467,생활안전,1,200,회전,30,2013년,053-667-3900,35.81075,128.5374806,2021.6.14
대구광역시 달서구청,월곡로45길 76(상인2동),상인2동 1421-21,생활안전,1,200,회전,30,2013년,053-667-3900,35.81269167,128.5381361,2021.6.14
대구광역시 달서구청,월곡로47길 54(상인2동),상인2동 1416-6,생활안전,1,200,회전,30,2013년,053-667-3900,35.81440833,128.5377694,2021.6.14
대구광역시 달서구청,월곡로47길 68(상인2동),상인2동 1426-8,생활안전,1,200,회전,30,2013년,053-667-3900,35.813925,128.5371917,2021.6.14
대구광역시 달서구청,월곡로51길 84(상인2동),상인2동 1430-13,생활안전,1,200,회전,30,2013년,053-667-3900,35.81461944,128.5357583,2021.6.14
대구광역시 달서구청,월곡로53길 77(상인2동),상인2동 1433,생활안전,1,200,회전,30,2013년,053-667-3900,35.81564167,128.5350583,2021.6.14
대구광역시 달서구청,상원로 78-7(상인2동),상인2동 310-2,생활안전,1,200,회전,30,2013년,053-667-3900,35.81625,128.5338139,2021.6.14
대구광역시 달서구청,월곡로53길 45(상인2동),상인2동 1406,생활안전,1,200,회전,30,2013년,053-667-3900,35.816575,128.536425,2021.6.14
대구광역시 달서구청,월곡로53길 5(상인2동),상인2동 1401-11,생활안전,1,200,회전,30,2013년,053-667-3900,35.81779444,128.5383806,2021.6.14
대구광역시 달서구청,월곡로51길 12(상인2동),상인2동 1403-7,생활안전,1,200,회전,30,2013년,053-667-3900,35.81703611,128.5383806,2021.6.14
대구광역시 달서구청,월배로64길 9-11(송현1동),송현1동 798-252,생활안전,1,200,회전,30,2013년,053-667-3900,35.824825,128.5471028,2021.6.14
대구광역시 달서구청,월배로68안길 9(송현1동),송현1동 798-237,생활안전,1,200,회전,30,2013년,053-667-3900,35.825025,128.5486139,2021.6.14
대구광역시 달서구청,월배로74길 41(송현1동),송현1동 1941-13,생활안전,1,200,회전,30,2013년,053-667-3900,35.82659444,128.5509778,2021.6.14
대구광역시 달서구청,월배로74서길 85(송현1동),송현1동 798-360,생활안전,1,200,회전,30,2013년,053-667-3900,35.82321111,128.548325,2021.6.14
대구광역시 달서구청,월배로64길 7(송현1동),송현1동 798-256,생활안전,1,200,회전,30,2013년,053-667-3900,35.82438611,128.546725,2021.6.14
대구광역시 달서구청,월배로74서길 42(송현1동),송현1동 798-213,생활안전,1,200,회전,30,2013년,053-667-3900,35.82496389,128.5496028,2021.6.14
대구광역시 달서구청,서당로12길 9(신당동),신당동 466,생활안전,1,200,회전,30,2019년,053-667-3900,35.8566086,128.4961843,2021.6.14
대구광역시 달서구청,성서서로69길 26-12(신당동),신당동 1768-12,생활안전,1,200,회전,30,2019년,053-667-3900,35.85644167,128.4982278,2021.6.14
대구광역시 달서구청,달구벌대로378길 40(두류동),"두류1,2동 1236-37",생활안전,1,200,회전,30,2019년,053-667-3900,35.85998889,128.5700889,2021.6.14
대구광역시 달서구청,이곡공원로 8(이곡1동),이곡1동 1244-3,생활안전,1,200,회전,30,2019년,053-667-3900,35.855275,128.5081806,2021.6.14
대구광역시 달서구청,월배로48길 13(상인2동),상인2동 1399-13,생활안전,1,200,회전,30,2019년,053-667-3900,35.817861,128.5369819,2021.6.14
대구광역시 달서구청,월배로48길 38-1(상인2동),상인2동 1403-2,생활안전,1,200,회전,30,2019년,053-667-3900,35.81708056,128.537725,2021.6.14
대구광역시 달서구청,중흥로 77(송현1동),송현1동 2013-23,생활안전,1,200,회전,30,2019년,053-667-3900,35.82818333,128.5595667,2021.6.14
대구광역시 달서구청,구마로10길 8(본동),본동 684-2,생활안전,1,200,회전,30,2019년,053-667-3900,35.83666389,128.5320472,2021.6.14
대구광역시 달서구청,계대동문로 2(신당동),신당동 1790-1,생활안전,1,200,회전,30,2019년,053-667-3900,35.8555,128.4921611,2021.6.14
대구광역시 달서구청,중흥로16길 33(송현1동),송현1동 2015-18,생활안전,1,200,회전,30,2019년,053-667-3900,35.82737222,128.5578556,2021.6.14
대구광역시 달서구청,진천로 87(진천동),대천동 550-8,생활안전,1,200,회전,30,2019년,053-667-3900,35.81619444,128.5223583,2021.6.14
대구광역시 달서구청,,용산2동 423,아동안전,1,200,고정,30,2019년,053-667-3900,35.85404167,128.5214583,2021.6.14
대구광역시 달서구청,문화회관3길 38(장기동),장기동 346,생활안전,1,200,회전,30,2019년,053-667-3900,35.84793,128.521136,2021.6.14
대구광역시 달서구청,와룡로32길 90(감삼동),감삼동 293-1,생활안전,1,200,회전,30,2020년,053-667-3900,35.84606389,128.5423361,2021.6.14
대구광역시 달서구청,죽전1길 179(죽전동),죽전동 179-5,생활안전,1,200,회전,30,2020년,053-667-3900,35.85739444,128.5384139,2021.6.14
대구광역시 달서구청,,이곡2동 1192-2,생활안전,1,200,회전,30,2020년,053-667-3900,35.85646667,128.5045944,2021.6.14
대구광역시 달서구청,야외음악당로5길 14(성당동),성당동 391-7,생활안전,1,200,회전,30,2020년,053-667-3900,35.83951944,128.5519,2021.6.14
대구광역시 달서구청,"야외음악당로 271-10(두류1,2동)","두류1,2동 114-6",생활안전,1,200,회전,30,2020년,053-667-3900,35.85678611,128.5636778,2021.6.14
대구광역시 달서구청,"두류남2길 25(두류1,2동)","두류1,2동 1230-19",생활안전,1,200,회전,30,2020년,053-667-3900,35.856725,128.5732194,2021.6.14
대구광역시 달서구청,야외음악당로37길 28(두류3동),두류3동 617-1,생활안전,1,200,회전,30,2020년,053-667-3900,35.85324167,128.5542667,2021.6.14
대구광역시 달서구청,와룡로18길 40(본리동),본리동 369-1,생활안전,1,200,회전,30,2020년,053-667-3900,35.84031111,128.539125,2021.6.14
대구광역시 달서구청,감삼남1길 70(감삼동),감삼동 162-14,생활안전,1,200,회전,30,2020년,053-667-3900,35.84934167,128.5410856,2021.6.14
대구광역시 달서구청,감삼북1길 55(감삼동),감삼동 120-1,생활안전,1,200,회전,30,2020년,053-667-3900,35.85085833,128.5471556,2021.6.14
대구광역시 달서구청,와룡로51길 7(죽전동),죽전동 374,생활안전,1,200,회전,30,2020년,053-667-3900,35.85553333,128.5367361,2021.6.14
대구광역시 달서구청,장산남로 33(용산1동),용산1동 230-10,생활안전,1,200,회전,30,2020년,053-667-3900,35.84970278,128.526825,2021.6.14
대구광역시 달서구청,새방로 23-6(용산2동),용산2동 519-9,생활안전,1,200,회전,30,2020년,053-667-3048,35.86131667,128.521225,2021.6.14
대구광역시 달서구청,이곡공원로1안길 42(이곡1동),이곡1동 425,생활안전,1,200,회전,30,2020년,053-667-3048,35.85605833,128.5089917,2021.6.14
대구광역시 달서구청,달구벌대로 1221(이곡2동),이곡2동 538-2,생활안전,1,200,고정,30,2020년,053-667-3048,35.85250556,128.5008611,2021.6.14
대구광역시 달서구청,달구벌대로 1221(이곡2동),이곡2동 538-2,생활안전,1,200,고정,30,2020년,053-667-3048,35.85250556,128.5008611,2021.6.14
대구광역시 달서구청,파호동 457-3(신당동),파호동 457-3,생활안전,1,200,고정,30,2020년,053-667-3048,35.85348056,128.47375,2021.6.14
대구광역시 달서구청,파호동 457-3(신당동),파호동 457-3,생활안전,1,200,고정,30,2020년,053-667-3048,35.85348056,128.47375,2021.6.14
대구광역시 달서구청,서당로9길 34-18(신당동),신당동 1718-16,생활안전,1,200,고정,30,2020년,053-667-3048,35.85706111,128.4937389,2021.6.14
대구광역시 달서구청,서당로9길 34-18(신당동),신당동 1718-16,생활안전,1,200,고정,30,2020년,053-667-3048,35.85706111,128.4937389,2021.6.14
대구광역시 달서구청,달구벌대로203길 31-46(신당동),호산동 225-2,생활안전,1,200,회전,30,2020년,053-667-3048,35.8562649,128.4778852,2021.6.14
대구광역시 달서구청,조암남로19길 101(월성1동),월성1동 1321-5,생활안전,1,200,회전,30,2020년,053-667-3048,35.81834444,128.5268361,2021.6.14
대구광역시 달서구청,성서공단로22안길 20(월성2동),월암동 1-141,생활안전,1,200,회전,30,2020년,053-667-3048,35.83432778,128.4966722,2021.6.14
대구광역시 달서구청,한실로6길 120(진천동),대곡동 1115,생활안전,1,200,회전,30,2020년,053-667-3048,35.7971303,128.5285114,2021.6.14
대구광역시 달서구청,상원로1길 81(진천동),진천동 833-14,생활안전,1,200,회전,30,2020년,053-667-3048,35.81035556,128.5313361,2021.6.14
대구광역시 달서구청,상인서로10길 46(상인1동),상인1동 1542-16,생활안전,1,200,회전,30,2020년,053-667-3048,35.81697222,128.5483361,2021.6.14
대구광역시 달서구청,상화북로 162(상인2동),상인2동 1475,생활안전,1,200,회전,30,2020년,053-667-3048,35.81089167,128.5413806,2021.6.14
대구광역시 달서구청,도원동 1396-364(도원동),도원동 1396-364,생활안전,1,200,회전,30,2020년,053-667-3048,35.806825,128.5459472,2021.6.14
대구광역시 달서구청,송현로8길 12(송현1동),송현1동 1949,생활안전,1,200,회전,30,2020년,053-667-3048,35.82248333,128.5487694,2021.6.14
대구광역시 달서구청,송현동2길 19(송현2동),송현2동 1929-2,생활안전,1,200,회전,30,2020년,053-667-3048,35.8300127,128.5486307,2021.6.14
대구광역시 달서구청,송현로 165(송현2동),송현2동 591,생활안전,1,200,회전,30,2020년,053-667-3048,35.83225833,128.5438028,2021.6.14
대구광역시 달서구청,월곡로26길 37(상인동),상인3동 1583-7,생활안전,1,200,고정,30,2020년,053-667-3048,35.80865556,128.5504917,2021.6.14
대구광역시 달서구청,선원남로 129(이곡동),이곡동 1306-8,어린이보호,1,200,고정,30,2020년,053-667-3048,35.85727778,128.5142139,2021.6.14
대구광역시 달서구청,명덕로2길 10(두류동),두류동 1227-22,어린이보호,1,200,고정,30,2020년,053-667-3048,35.86145278,128.5719306,2021.6.14
대구광역시 달서구청,조암로14안길 29(월성동),월성동 1434,어린이보호,1,200,고정,30,2020년,053-667-3048,35.8240888,128.5211202,2021.6.14
대구광역시 달서구청,진천동 809-14,진천동 809-14,어린이보호,1,200,고정,30,2020년,053-667-3048,35.81044167,128.5289917,2021.6.14
대구광역시 달서구청,성서동로 66길 17(장기동),장기동 158,생활안전,1,200,회전,30,2020년,053-667-3048,35.84987222,128.516625,2021.6.14
대구광역시 달서구청,문화회관1길 48(장기동),장기동 125-4,생활안전,1,200,회전,30,2020년,053-667-3048,35.84959611,128.5184028,2021.6.14
대구광역시 달서구청,문화회관1길 17(장기동),장기동 293-2,생활안전,1,200,회전,30,2020년,053-667-3048,35.84891389,128.5196917,2021.6.14
대구광역시 달서구청,문화회관1길 6(장기동),장기동 303-9,생활안전,1,200,회전,30,2020년,053-667-3048,35.84906944,128.5204694,2021.6.14
대구광역시 달서구청,문화회관길 38(장기동),장기동 317,생활안전,1,200,회전,30,2020년,053-667-3048,35.84832222,128.5215361,2021.6.14
대구광역시 달서구청,문화회관2길 24(장기동),장기동 276,생활안전,1,200,회전,30,2020년,053-667-3048,35.84781667,128.5200917,2021.6.14
대구광역시 달서구청,문화회관2길 64(장기동),장기동 238-2,생활안전,1,200,회전,30,2020년,053-667-3048,35.84759722,128.5182028,2021.6.14
대구광역시 달서구청,달구벌대로276길 50(장기동),장기동 202-6,생활안전,1,200,회전,30,2020년,053-667-3048,35.848375,128.5172139,2021.6.14
대구광역시 달서구청,미리샘길 54,도원동 1451-2,생활안전,1,200,고정,30,2020년,053-667-3048,35.8055569,128.5467681,2021.6.14
대구광역시 달서구청,미리샘길 54,도원동 1451-2,생활안전,1,200,고정,30,2020년,053-667-3048,35.8055569,128.5467681,2021.6.14
대구광역시 달서구청,월성로 14,본동 619-12,생활안전,1,200,고정,30,2020년,053-667-3048,35.83176667,128.5350583,2021.6.14
대구광역시 달서구청,월성로 14,본동 619-12,생활안전,1,200,고정,30,2020년,053-667-3048,35.83176667,128.5350583,2021.6.14
대구광역시 달서구청,,장기동 387,생활안전,1,200,고정,30,2020년,053-667-3048,35.84666111,128.5244694,2021.6.14
대구광역시 달서구청,,장기동 387,생활안전,1,200,고정,30,2020년,053-667-3048,35.84666111,128.5244694,2021.6.14
대구광역시 달서구청,,장기동 387,생활안전,1,200,고정,30,2020년,053-667-3048,35.84666111,128.5244694,2021.6.14
대구광역시 달서구청,성당로39길 68,두류동 1337-113,생활안전,1,41,고정,30,2020년,053-667-3048,35.8526,128.5695444,2021.6.14
대구광역시 달서구청,성당로39길 68,두류동 1337-113,생활안전,1,200,고정,30,2020년,053-667-3048,35.8526,128.5695444,2021.6.14
대구광역시 달서구청,성당로39길 68,두류동 1337-113,생활안전,1,41,고정,30,2020년,053-667-3048,35.8526,128.5695444,2021.6.14
대구광역시 달서구청,파호동 98,,생활안전,1,41,고정,30,2020년,053-667-3048,35.84651944,128.4723639,2021.6.14
대구광역시 달서구청,월배로66길 24(송현동),송현1동 1947-29,생활안전,1,200,고정,30,2020년,053-667-3048,35.82415556,128.548225,2021.6.14
대구광역시 달서구청,송현로 136 (송현동),송현동 1900-4,어린이보호,1,200,고정,30,2020년,053-667-3048,35.82933333,128.5443694,2021.6.14
대구광역시 달서구청,송현로 136 (송현동),송현동 1900-4,어린이보호,1,200,고정,30,2020년,053-667-3048,35.82933333,128.5443694,2021.6.14
대구광역시 달서구청,와룡로49길 80(용산동),용산동 954-15,어린이보호,1,200,고정,30,2020년,053-667-3048,35.85404444,128.5317694,2021.6.14
대구광역시 달서구청,와룡로49길 80(용산동),용산동 954-15,어린이보호,1,200,고정,30,2020년,053-667-3048,35.85404444,128.5317694,2021.6.14
대구광역시 달서구청,당산동3길 8 (성당동),성당동 700-6,어린이보호,1,200,고정,30,2020년,053-667-3048,35.84622222,128.5465444,2021.6.14
