위도,경도,업종명,업소명,소재지 주소,행정동,전화번호,담당부서,기준일자
35.856277,128.495693,일반음식점,열림포차,"대구광역시 달서구 서당로 50-1, 1층 (신당동)",신당동,,대구광역시 달서구 위생과,2021-10-28
35.84079103,128.537397,유흥주점영업,도쿄영상주점,대구광역시 달서구 와룡로 92 (본리동),본리동,053-527-2628,대구광역시 달서구 위생과,2021-10-28
35.86174,128.57206,유흥주점영업,팔레스주점,대구광역시 달서구 명덕로 2 (두류동),두류1.2동,053-624-2452,대구광역시 달서구 위생과,2021-10-28
35.84095222,128.5376306,유흥주점영업,휘가로주점,대구광역시 달서구 와룡로 94 (본리동),본리동,053-527-4303,대구광역시 달서구 위생과,2021-10-28
35.85554,128.55935,유흥주점영업,쥬얼리,대구광역시 달서구 두류공원로 244-1 (두류동),두류1.2동,053-652-3561,대구광역시 달서구 위생과,2021-10-28
35.86166953,128.5716527,유흥주점영업,파트너가요주점,대구광역시 달서구 달구벌대로 1894 (두류동),두류1.2동,,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,아도주점,대구광역시 달서구 성당로 167 (성당동),성당동,,대구광역시 달서구 위생과,2021-10-28
35.81235435,128.5453049,유흥주점영업,현대유흥주점,대구광역시 달서구 상화북로 178 (상인동),상인3동,053-635-0073,대구광역시 달서구 위생과,2021-10-28
35.831733,128.552577,유흥주점영업,하나비,"대구광역시 달서구 월배로 424 (송현동,(지하1층))",송현1동,,대구광역시 달서구 위생과,2021-10-28
35.85626674,128.5590917,유흥주점영업,제이엔제이클럽,대구광역시 달서구 두류공원로 254 (두류동),두류1.2동,053-621-1900,대구광역시 달서구 위생과,2021-10-28
35.847257,128.537353,유흥주점영업,이수,대구광역시 달서구 와룡로 164 (감삼동),감삼동,053-564-5062,대구광역시 달서구 위생과,2021-10-28
35.853297,128.505854,유흥주점영업,체어맨,대구광역시 달서구 달구벌대로251안길 25 (이곡동),이곡1동,053-587-1450,대구광역시 달서구 위생과,2021-10-28
35.806182,128.537354,유흥주점영업,꿀,대구광역시 달서구 한실로 99 (도원동),도원동,053-633-0789,대구광역시 달서구 위생과,2021-10-28
35.837004,128.555524,유흥주점영업,마루노래주점,대구광역시 달서구 구마로 252 (송현동),송현2동,053-626-1354,대구광역시 달서구 위생과,2021-10-28
35.806804,128.536816,유흥주점영업,천사주점,"대구광역시 달서구 한실로 93 (도원동,(지하1층))",도원동,053-635-7872,대구광역시 달서구 위생과,2021-10-28
35.81256785,128.5459261,유흥주점영업,에스,"대구광역시 달서구 상인서로 19, 지하1층 (상인동)",상인1동,053-633-6385,대구광역시 달서구 위생과,2021-10-28
35.85912681,128.5623338,유흥주점영업,맥심,대구광역시 달서구 달구벌대로 1804 (두류동),두류1.2동,053-621-1810,대구광역시 달서구 위생과,2021-10-28
35.83707,128.549301,유흥주점영업,마닐라노래주점,"대구광역시 달서구 구마로 197 (성당동,외 1필지)",성당동,053-655-4471,대구광역시 달서구 위생과,2021-10-28
35.84753954,128.5672667,유흥주점영업,타워,"대구광역시 달서구 성당로 141, 지하1층 (성당동)",성당동,053-623-0856,대구광역시 달서구 위생과,2021-10-28
35.83703636,128.5365304,유흥주점영업,젤가요주점,"대구광역시 달서구 와룡로 49, 지하1층 (본동)",본동,053-527-9573,대구광역시 달서구 위생과,2021-10-28
35.83712329,128.539254,유흥주점영업,황제노래주점,대구광역시 달서구 구마로 106 (본동),본동,053-526-1147,대구광역시 달서구 위생과,2021-10-28
35.8128699,128.5468909,유흥주점영업,에프엠,대구광역시 달서구 상인서로 18-24 (상인동),상인3동,053-641-3691,대구광역시 달서구 위생과,2021-10-28
35.85532593,128.5598268,유흥주점영업,인디안,"대구광역시 달서구 두류공원로 242, 4층 (두류동)",두류1.2동,053-629-8066,대구광역시 달서구 위생과,2021-10-28
35.83447306,128.5551196,유흥주점영업,백만불주점,"대구광역시 달서구 월배로 461 (송현동,(지하1층))",송현2동,053-622-1600,대구광역시 달서구 위생과,2021-10-28
35.8142254,128.5259634,유흥주점영업,청록수,대구광역시 달서구 월배로 104 (진천동),진천동,053-632-2502,대구광역시 달서구 위생과,2021-10-28
35.83420421,128.5547857,유흥주점영업,극동회관,대구광역시 달서구 월배로 457 (송현동),송현2동,053-623-5257,대구광역시 달서구 위생과,2021-10-28
35.8621194,128.5737044,유흥주점영업,크리스탈관광호텔호박,"대구광역시 달서구 달구벌대로 1910, 지하1층 (두류동)",두류1.2동,053-655-6001,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,미인주점,대구광역시 달서구 성당로 167 (성당동),성당동,053-625-1082,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,작품하나주점,대구광역시 달서구 성당로 167 (성당동),성당동,053-624-9131,대구광역시 달서구 위생과,2021-10-28
35.84852299,128.5689565,유흥주점영업,성하주점,"대구광역시 달서구 성당로 163 (성당동,(지상1층))",성당동,053-628-2375,대구광역시 달서구 위생과,2021-10-28
35.81250787,128.5472203,유흥주점영업,애인,대구광역시 달서구 상인서로 18-18 (상인동),상인3동,053-633-3335,대구광역시 달서구 위생과,2021-10-28
35.84227338,128.5364661,유흥주점영업,골드,대구광역시 달서구 와룡로 107 (본리동),본리동,053-521-6077,대구광역시 달서구 위생과,2021-10-28
35.807477,128.535639,유흥주점영업,스카이가요주점,"대구광역시 달서구 도원로 24 (도원동,(대방골든상가))",도원동,053-643-7629,대구광역시 달서구 위생과,2021-10-28
35.84786118,128.5678668,유흥주점영업,부엉이,대구광역시 달서구 성당로 149 (성당동),성당동,053-629-1966,대구광역시 달서구 위생과,2021-10-28
35.8079343,128.5360906,유흥주점영업,테마노래주점,"대구광역시 달서구 도원로 19 (도원동,(지하1층))",도원동,053-634-7322,대구광역시 달서구 위생과,2021-10-28
35.85359081,128.5451782,유흥주점영업,샤프주점,대구광역시 달서구 달구벌대로 1637 (감삼동),감삼동,053-524-4125,대구광역시 달서구 위생과,2021-10-28
35.82981715,128.55035,유흥주점영업,보물섬,"대구광역시 달서구 월배로 393 (송현동,(지하층))",송현2동,053-651-7349,대구광역시 달서구 위생과,2021-10-28
35.81252438,128.5475524,유흥주점영업,궁전,"대구광역시 달서구 상화북로 196-14 (상인동,(지하1층))",상인3동,053-636-6190,대구광역시 달서구 위생과,2021-10-28
35.84764,128.56661,유흥주점영업,지중해,대구광역시 달서구 두류공원로 132 (성당동),성당동,053-654-2200,대구광역시 달서구 위생과,2021-10-28
35.83745225,128.5521296,유흥주점영업,연가요주점,대구광역시 달서구 구마로 221 (성당동),성당동,053-652-2600,대구광역시 달서구 위생과,2021-10-28
35.86189948,128.5725734,유흥주점영업,다이아나,대구광역시 달서구 달구벌대로 1902 (두류동),두류1.2동,053-623-1444,대구광역시 달서구 위생과,2021-10-28
35.81488272,128.5240533,유흥주점영업,황제,대구광역시 달서구 진천로 68 (진천동),진천동,053-638-1310,대구광역시 달서구 위생과,2021-10-28
35.83677479,128.5365729,유흥주점영업,코리아가요주점,"대구광역시 달서구 와룡로 45, 지하1층 (본동)",본동,053-626-0969,대구광역시 달서구 위생과,2021-10-28
35.83714075,128.5353578,유흥주점영업,히든,"대구광역시 달서구 구마로 72, 2층 (본동)",본동,053-527-5358,대구광역시 달서구 위생과,2021-10-28
35.809069,128.536108,유흥주점영업,텐프로,대구광역시 달서구 도원로 7 (도원동),도원동,053-637-8445,대구광역시 달서구 위생과,2021-10-28
35.84786118,128.5678668,유흥주점영업,윙크,대구광역시 달서구 성당로 149 (성당동),성당동,053-624-3923,대구광역시 달서구 위생과,2021-10-28
35.85449922,128.5495466,유흥주점영업,에프원,대구광역시 달서구 달구벌대로 1678 (두류동),두류3동,053-621-5284,대구광역시 달서구 위생과,2021-10-28
35.83485965,128.5553326,유흥주점영업,칼라,대구광역시 달서구 월배로 465 (송현동),송현2동,053-656-0802,대구광역시 달서구 위생과,2021-10-28
35.84803117,128.5681337,유흥주점영업,진행주점,"대구광역시 달서구 성당로 151-5 (성당동,(지상1층))",성당동,053-653-2806,대구광역시 달서구 위생과,2021-10-28
35.85396274,128.5736344,유흥주점영업,위너,"대구광역시 달서구 성당로 243 (두류동,(지하1층))",두류1.2동,053-624-5681,대구광역시 달서구 위생과,2021-10-28
35.85166,128.54166,유흥주점영업,캐슬,대구광역시 달서구 달구벌대로 1600 (감삼동),감삼동,053-556-7856,대구광역시 달서구 위생과,2021-10-28
35.84128204,128.5364373,유흥주점영업,아리아,"대구광역시 달서구 와룡로 95, 2층 (본리동)",본리동,053-524-1133,대구광역시 달서구 위생과,2021-10-28
35.81287957,128.5447663,유흥주점영업,필,"대구광역시 달서구 상화북로 177-3, 지하1층 (상인동)",상인1동,053-633-4422,대구광역시 달서구 위생과,2021-10-28
35.83223,128.552864,유흥주점영업,귀빈유흥주점,대구광역시 달서구 월배로 430 (송현동),송현1동,053-654-8330,대구광역시 달서구 위생과,2021-10-28
35.80702145,128.5366488,유흥주점영업,황진이유흥주점,대구광역시 달서구 한실로 91 (도원동),도원동,053-636-6273,대구광역시 달서구 위생과,2021-10-28
35.83497635,128.5554331,유흥주점영업,천지주점,대구광역시 달서구 월배로 467 (송현동),송현2동,053-621-9756,대구광역시 달서구 위생과,2021-10-28
35.84803117,128.5681337,유흥주점영업,태양가요주점,"대구광역시 달서구 성당로 151-5 (성당동,(지하1층))",성당동,053-651-1139,대구광역시 달서구 위생과,2021-10-28
35.812497,128.5456489,유흥주점영업,카우보이드림,대구광역시 달서구 상화북로 180 (상인동),상인3동,053-639-0015,대구광역시 달서구 위생과,2021-10-28
35.84828138,128.5685894,유흥주점영업,오빠짱,대구광역시 달서구 성당로 157 (성당동),성당동,053-622-9974,대구광역시 달서구 위생과,2021-10-28
35.8142425,128.5261738,유흥주점영업,부킹주점,"대구광역시 달서구 월배로 106, 지하1층 (진천동)",진천동,053-639-7757,대구광역시 달서구 위생과,2021-10-28
35.83692106,128.540127,유흥주점영업,비엠더블유(BMW)가요주점,"대구광역시 달서구 구마로 114, 2층 (본동)",본동,053-559-7272,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,주당노래방식주점,대구광역시 달서구 성당로 167 (성당동),성당동,,대구광역시 달서구 위생과,2021-10-28
35.84832597,128.5686894,유흥주점영업,야시주점,"대구광역시 달서구 성당로 159, 1층 (성당동)",성당동,053-627-0077,대구광역시 달서구 위생과,2021-10-28
35.8370843,128.5399068,유흥주점영업,필,대구광역시 달서구 구마로 112 (본동),본동,053-527-7411,대구광역시 달서구 위생과,2021-10-28
35.80759037,128.5364092,유흥주점영업,초이스,대구광역시 달서구 도원로동길 6 (도원동),도원동,053-634-0903,대구광역시 달서구 위생과,2021-10-28
35.84852299,128.5689565,유흥주점영업,에이스주점,대구광역시 달서구 성당로 163 (성당동),성당동,053-626-9854,대구광역시 달서구 위생과,2021-10-28
35.854359,128.504622,유흥주점영업,부킹나이트회관,대구광역시 달서구 달구벌대로251길 25 (이곡동),이곡1동,053-582-0883,대구광역시 달서구 위생과,2021-10-28
35.84803117,128.5681337,유흥주점영업,백악관,대구광역시 달서구 성당로 151-5 (성당동),성당동,053-629-0301,대구광역시 달서구 위생과,2021-10-28
35.852712,128.543271,유흥주점영업,칼라노래주점,대구광역시 달서구 달구벌대로 1617 (감삼동),감삼동,053-555-2739,대구광역시 달서구 위생과,2021-10-28
35.84187,128.53615,유흥주점영업,뉴찬스주점,"대구광역시 달서구 대명천로 221 (본리동,(지하1층))",본리동,053-564-0807,대구광역시 달서구 위생과,2021-10-28
35.83580707,128.537308,유흥주점영업,예송,대구광역시 달서구 와룡로 36 (본동),본동,053-527-6263,대구광역시 달서구 위생과,2021-10-28
35.83711552,128.5389772,유흥주점영업,만조가요주점,대구광역시 달서구 구마로 104 (본동),본동,053-527-6197,대구광역시 달서구 위생과,2021-10-28
35.829494,128.550516,유흥주점영업,황제,대구광역시 달서구 월배로 390 (송현동),송현1동,053-652-5852,대구광역시 달서구 위생과,2021-10-28
35.853679,128.505503,유흥주점영업,제우스주점,대구광역시 달서구 달구벌대로251안길 30 (이곡동),이곡1동,053-588-5566,대구광역시 달서구 위생과,2021-10-28
35.853911,128.505503,유흥주점영업,비앤비,"대구광역시 달서구 이곡서로 13, 지하1층 (이곡동)",이곡1동,053-586-2136,대구광역시 달서구 위생과,2021-10-28
35.81496073,128.5268204,유흥주점영업,한비,대구광역시 달서구 월배로 113 (진천동),진천동,053-636-7131,대구광역시 달서구 위생과,2021-10-28
35.8501079,128.5380357,유흥주점영업,황제주점,대구광역시 달서구 달구벌대로 1562 (감삼동),감삼동,053-566-3934,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,산호유흥주점,대구광역시 달서구 성당로 167 (성당동),성당동,053-653-4071,대구광역시 달서구 위생과,2021-10-28
35.85993465,128.5649636,유흥주점영업,미인,"대구광역시 달서구 달구벌대로 1830, 지하1층 (두류동)",두류1.2동,053-622-7955,대구광역시 달서구 위생과,2021-10-28
35.814127,128.5459589,유흥주점영업,부밍노래주점,대구광역시 달서구 상화북로 195-7 (상인동),상인1동,053-634-7424,대구광역시 달서구 위생과,2021-10-28
35.83801451,128.5552883,유흥주점영업,한솔,대구광역시 달서구 대명천로11길 37 (성당동),성당동,053-629-6350,대구광역시 달서구 위생과,2021-10-28
35.81360314,128.5461987,유흥주점영업,시드니,대구광역시 달서구 상화북로 191 (상인동),상인1동,053-633-9426,대구광역시 달서구 위생과,2021-10-28
35.80818017,128.535528,유흥주점영업,오아시스,"대구광역시 달서구 도원로 18, 지하1층 (도원동)",도원동,053-636-5944,대구광역시 달서구 위생과,2021-10-28
35.852742,128.505136,유흥주점영업,팡팡,"대구광역시 달서구 달구벌대로251길 8 (이곡동,(지하1층))",이곡1동,053-587-5256,대구광역시 달서구 위생과,2021-10-28
35.84049766,128.5364873,유흥주점영업,아우디가요주점,"대구광역시 달서구 와룡로 87 (본리동,(지상2층))",본리동,053-522-7985,대구광역시 달서구 위생과,2021-10-28
35.81272167,128.5457943,유흥주점영업,동경노래주점,"대구광역시 달서구 상화북로 184 (상인동,(지하1층))",상인3동,053-641-6317,대구광역시 달서구 위생과,2021-10-28
35.84828138,128.5685894,유흥주점영업,샾 주점,대구광역시 달서구 성당로 157 (성당동),성당동,053-627-2090,대구광역시 달서구 위생과,2021-10-28
35.8501969,128.5342611,유흥주점영업,야시,"대구광역시 달서구 달구벌대로 1529, 지하1층 (죽전동)",죽전동,053-555-6117,대구광역시 달서구 위생과,2021-10-28
35.808349,128.535953,유흥주점영업,베르사체,대구광역시 달서구 도원로 15 (도원동),도원동,053-639-4776,대구광역시 달서구 위생과,2021-10-28
35.84098744,128.5358043,유흥주점영업,그랜드가요주점,"대구광역시 달서구 대명천로43길 18, 지하1층 (본리동)",본리동,053-523-3577,대구광역시 달서구 위생과,2021-10-28
35.81262,128.54604,유흥주점영업,홍콩노래주점,"대구광역시 달서구 상인서로 19 (상인동,(지하))",상인3동,053-642-8335,대구광역시 달서구 위생과,2021-10-28
35.83694068,128.5377695,유흥주점영업,텐프로,"대구광역시 달서구 구마로 94, 지하1층 (본동)",본동,053-565-4860,대구광역시 달서구 위생과,2021-10-28
35.851751,128.540716,유흥주점영업,아진노래타운,"대구광역시 달서구 달구벌대로 1591, 지하1층 (죽전동)",죽전동,053-554-2124,대구광역시 달서구 위생과,2021-10-28
35.84128204,128.5364373,유흥주점영업,투썸,대구광역시 달서구 와룡로 95 (본리동),본리동,053-522-0037,대구광역시 달서구 위생과,2021-10-28
35.82592965,128.5470139,유흥주점영업,홍콩,대구광역시 달서구 월배로 341 (송현동),송현2동,053-621-7583,대구광역시 달서구 위생과,2021-10-28
35.84832597,128.5686894,유흥주점영업,가리비,대구광역시 달서구 성당로 159 (성당동),성당동,053-624-2712,대구광역시 달서구 위생과,2021-10-28
35.84893438,128.5696347,유흥주점영업,금화,대구광역시 달서구 성당로 167 (성당동),성당동,053-651-7822,대구광역시 달서구 위생과,2021-10-28
35.853888,128.505141,유흥주점영업,템플킹,대구광역시 달서구 이곡서로 15 (이곡동),이곡1동,053-586-0887,대구광역시 달서구 위생과,2021-10-28
35.853292,128.505178,유흥주점영업,오닉스,대구광역시 달서구 달구벌대로251길 14 (이곡동),이곡1동,053-583-1411,대구광역시 달서구 위생과,2021-10-28
35.83470673,128.5552651,유흥주점영업,명성,대구광역시 달서구 월배로 463 (송현동),송현2동,053-651-2010,대구광역시 달서구 위생과,2021-10-28
35.83707,128.549301,유흥주점영업,마닐라주점,"대구광역시 달서구 구마로 197 (성당동,외 1필지)",성당동,053-656-0819,대구광역시 달서구 위생과,2021-10-28
35.84998,128.53865,유흥주점영업,에쿠스,"대구광역시 달서구 감삼길 15, 지하1층 (감삼동)",감삼동,053-524-4578,대구광역시 달서구 위생과,2021-10-28
35.853108,128.506097,유흥주점영업,정화,"대구광역시 달서구 달구벌대로251안길 17 (이곡동,(지하1층))",이곡1동,053-587-5422,대구광역시 달서구 위생과,2021-10-28
35.85595958,128.5592445,유흥주점영업,엠티,"대구광역시 달서구 두류공원로50길 2 (두류동,(지하1층))",두류1.2동,053-653-4410,대구광역시 달서구 위생과,2021-10-28
35.833278,128.554825,유흥주점영업,삼일,대구광역시 달서구 월배로 450 (송현동),송현1동,053-652-3838,대구광역시 달서구 위생과,2021-10-28
35.840344,128.537148,유흥주점영업,토마토,대구광역시 달서구 와룡로 88 (본리동),본리동,053-521-2838,대구광역시 달서구 위생과,2021-10-28
35.846215,128.537326,유흥주점영업,딸라,대구광역시 달서구 와룡로 152 (감삼동),감삼동,053-558-9118,대구광역시 달서구 위생과,2021-10-28
35.82988503,128.5512691,유흥주점영업,보스,"대구광역시 달서구 월배로 400, 지하1층 (송현동)",송현1동,053-625-6066,대구광역시 달서구 위생과,2021-10-28
35.84648,128.537345,유흥주점영업,비너스,대구광역시 달서구 와룡로 156 (감삼동),감삼동,053-566-4258,대구광역시 달서구 위생과,2021-10-28
35.81222903,128.5451159,유흥주점영업,하이힐클럽,"대구광역시 달서구 월곡로 180, 지하 (상인동)",상인3동,053-631-0740,대구광역시 달서구 위생과,2021-10-28
35.852922,128.505413,유흥주점영업,기라성,"대구광역시 달서구 달구벌대로251안길 5-3 (이곡동,지하1층 )",이곡1동,053-582-2970,대구광역시 달서구 위생과,2021-10-28
35.8475146,128.5668237,유흥주점영업,쌍두리,대구광역시 달서구 두류공원로 128 (성당동),성당동,053-625-0033,대구광역시 달서구 위생과,2021-10-28
35.83677609,128.5541174,유흥주점영업,뉴궁전,대구광역시 달서구 구마로 240 (송현동),송현2동,,대구광역시 달서구 위생과,2021-10-28
35.852923,128.505155,유흥주점영업,뉴파라오,대구광역시 달서구 달구벌대로251길 10 (이곡동),이곡1동,053-584-0040,대구광역시 달서구 위생과,2021-10-28
35.83734307,128.5523502,유흥주점영업,야간열차라이브,"대구광역시 달서구 구마로 223, 지하1층 (성당동)",성당동,053-652-7888,대구광역시 달서구 위생과,2021-10-28
35.84079103,128.537397,유흥주점영업,지2(G2),대구광역시 달서구 와룡로 92 (본리동),본리동,053-553-0082,대구광역시 달서구 위생과,2021-10-28
35.83683921,128.5362745,유흥주점영업,셀리,대구광역시 달서구 와룡로9길 8 (본동),본동,,대구광역시 달서구 위생과,2021-10-28
35.854338,128.505817,유흥주점영업,벤츠,대구광역시 달서구 이곡서로 12 (이곡동),이곡1동,053-592-1733,대구광역시 달서구 위생과,2021-10-28
35.853679,128.505503,유흥주점영업,오페라주점,"대구광역시 달서구 달구벌대로251안길 30 (이곡동,(2층))",이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.853101,128.505832,유흥주점영업,백악관가요주점,"대구광역시 달서구 달구벌대로251안길 5-6, 2층 (이곡동)",이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.841872,128.537388,유흥주점영업,미인촌,"대구광역시 달서구 와룡로 104 (본리동,(2층))",본리동,053-527-4456,대구광역시 달서구 위생과,2021-10-28
35.854337,128.505518,유흥주점영업,보스,대구광역시 달서구 이곡서로 14 (이곡동),이곡1동,053-629-6066,대구광역시 달서구 위생과,2021-10-28
35.854338,128.505817,유흥주점영업,폭스,대구광역시 달서구 이곡서로 12 (이곡동),이곡1동,053-593-7338,대구광역시 달서구 위생과,2021-10-28
35.853297,128.505854,유흥주점영업,아마존,"대구광역시 달서구 달구벌대로251안길 25 (이곡동,(지상2층))",이곡1동,053-591-8088,대구광역시 달서구 위생과,2021-10-28
35.81276,128.54621,유흥주점영업,벤츠노래타운,"대구광역시 달서구 상인서로 20 (상인동,(지하1층))",상인3동,053-632-3357,대구광역시 달서구 위생과,2021-10-28
35.85682813,128.558542,유흥주점영업,주홍,"대구광역시 달서구 두류공원로 262 (두류동,(지하1층))",두류1.2동,053-628-0255,대구광역시 달서구 위생과,2021-10-28
35.8130261,128.546239,유흥주점영업,대궁,"대구광역시 달서구 상화북로 188 (상인동,(지하1층))",상인3동,053-651-9372,대구광역시 달서구 위생과,2021-10-28
35.85016655,128.5350027,유흥주점영업,루루,"대구광역시 달서구 달구벌대로 1537 (죽전동,외 1필지 (지상2층))",죽전동,053-565-1117,대구광역시 달서구 위생과,2021-10-28
35.84166995,128.5363624,유흥주점영업,대박,"대구광역시 달서구 와룡로 101 (본리동,(지상2층))",본리동,053-523-1095,대구광역시 달서구 위생과,2021-10-28
35.852734,128.505396,유흥주점영업,지중해,"대구광역시 달서구 달구벌대로251안길 3 (이곡동,지상2층)",이곡1동,053-588-1401,대구광역시 달서구 위생과,2021-10-28
35.83420103,128.5554719,유흥주점영업,와와가요주점,"대구광역시 달서구 월배로 462 (송현동,(지하1층))",송현1동,053-653-0071,대구광역시 달서구 위생과,2021-10-28
35.84166995,128.5363624,유흥주점영업,뉴욕클럽,"대구광역시 달서구 와룡로 101 (본리동,(지상3층))",본리동,053-522-4848,대구광역시 달서구 위생과,2021-10-28
35.847257,128.537353,유흥주점영업,멋진,"대구광역시 달서구 와룡로 164 (감삼동,170-20(지하1층))",감삼동,053-564-4404,대구광역시 달서구 위생과,2021-10-28
35.853888,128.505141,유흥주점영업,뉴월드,대구광역시 달서구 이곡서로 15 (이곡동),이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.850452,128.534515,유흥주점영업,앙코르가요주점,"대구광역시 달서구 달구벌대로307길 10 (죽전동,(지하1층))",죽전동,053-573-8987,대구광역시 달서구 위생과,2021-10-28
35.84152,128.53657,유흥주점영업,헤라가요주점,"대구광역시 달서구 와룡로 99 (본리동,(지상1층))",본리동,053-521-3652,대구광역시 달서구 위생과,2021-10-28
35.85016818,128.5346374,유흥주점영업,바비,"대구광역시 달서구 달구벌대로 1533 (죽전동,(지상2층))",죽전동,053-566-4616,대구광역시 달서구 위생과,2021-10-28
35.81289931,128.546371,유흥주점영업,하얏트,"대구광역시 달서구 상인서로 18-3 (상인동,(지상2층))",상인1동,053-635-5582,대구광역시 달서구 위생과,2021-10-28
35.853911,128.505503,유흥주점영업,다미아니,대구광역시 달서구 이곡서로 13 (이곡동),이곡1동,053-588-8238,대구광역시 달서구 위생과,2021-10-28
35.84152,128.53657,유흥주점영업,아미고가요주점,"대구광역시 달서구 와룡로 99 (본리동,(지상2층))",본리동,,대구광역시 달서구 위생과,2021-10-28
35.81289,128.54637,유흥주점영업,파랑새,"대구광역시 달서구 상인서로 18-3 (상인동,(지상3층))",상인3동,053-552-2016,대구광역시 달서구 위생과,2021-10-28
35.81225606,128.5470969,유흥주점영업,찐찐노래주점,"대구광역시 달서구 상인서로 8-5, 지하1층 (상인동)",상인1동,053-636-7191,대구광역시 달서구 위생과,2021-10-28
35.84058,128.53713,유흥주점영업,줄리엣,"대구광역시 달서구 와룡로 90, 지상2층 (본리동)",본리동,053-526-2345,대구광역시 달서구 위생과,2021-10-28
35.84058,128.53713,유흥주점영업,애플,"대구광역시 달서구 와룡로 90, 지상3층 (본리동)",본리동,053-526-2347,대구광역시 달서구 위생과,2021-10-28
35.8504042,128.5342625,유흥주점영업,스타,"대구광역시 달서구 달구벌대로307길 9 (죽전동,(지하1층))",죽전동,053-562-7252,대구광역시 달서구 위생과,2021-10-28
35.854558,128.505583,유흥주점영업,스카이,"대구광역시 달서구 이곡서로 80 (이곡동,(지하1층))",이곡1동,053-592-3566,대구광역시 달서구 위생과,2021-10-28
35.81289931,128.546371,유흥주점영업,명,"대구광역시 달서구 상인서로 18-3 (상인동,(지상4층))",상인1동,053-639-1009,대구광역시 달서구 위생과,2021-10-28
35.84669371,128.5376251,유흥주점영업,태희,"대구광역시 달서구 와룡로 158, 2층 (감삼동)",감삼동,053-522-9998,대구광역시 달서구 위생과,2021-10-28
35.83885922,128.4897082,유흥주점영업,레드,"대구광역시 달서구 성서공단로11길 44-16 (호림동,(지상2층))",신당동,,대구광역시 달서구 위생과,2021-10-28
35.83594159,128.4890482,유흥주점영업,제우스가요주점,"대구광역시 달서구 성서공단로11길 12-8, 2층 (호림동)",신당동,053-593-7799,대구광역시 달서구 위생과,2021-10-28
35.84124683,128.4899332,유흥주점영업,궁,"대구광역시 달서구 성서공단로11길 70-18 (호산동,(2층))",신당동,053-593-8282,대구광역시 달서구 위생과,2021-10-28
35.840946,128.490639,유흥주점영업,황궁,"대구광역시 달서구 성서공단로15길 66 (호산동,(지상2층))",신당동,053-583-6637,대구광역시 달서구 위생과,2021-10-28
35.853663,128.505215,유흥주점영업,제니스,"대구광역시 달서구 달구벌대로251길 18 (이곡동,(지하1층))",이곡1동,053-585-0085,대구광역시 달서구 위생과,2021-10-28
35.84221046,128.4901274,유흥주점영업,대왕주점,"대구광역시 달서구 달서대로95길 14 (호산동,(지상2층))",신당동,053-588-7900,대구광역시 달서구 위생과,2021-10-28
35.85433005,128.5061009,유흥주점영업,골든타워,"대구광역시 달서구 이곡서로 8 (이곡동,(지상2층))",이곡1동,053-588-0223,대구광역시 달서구 위생과,2021-10-28
35.85433005,128.5061009,유흥주점영업,비지니스,"대구광역시 달서구 이곡서로 8 (이곡동,(지상3층))",이곡1동,,대구광역시 달서구 위생과,2021-10-28
35.83998459,128.4900251,유흥주점영업,텐가요주점,"대구광역시 달서구 달서대로91길 14, A동 2층 (호산동)",신당동,053-593-3588,대구광역시 달서구 위생과,2021-10-28
35.854359,128.504622,유흥주점영업,니아띠노래타운,"대구광역시 달서구 달구벌대로251길 25 (이곡동,(지상2층))",이곡1동,053-591-4078,대구광역시 달서구 위생과,2021-10-28
35.85455757,128.505582,유흥주점영업,하롱,"대구광역시 달서구 이곡서로 80 (이곡동,(지하1층))",이곡1동,053-262-0214,대구광역시 달서구 위생과,2021-10-28
35.847269,128.537816,유흥주점영업,여성시대,"대구광역시 달서구 감삼남길 9 (감삼동,(지상2층))",감삼동,053-527-1152,대구광역시 달서구 위생과,2021-10-28
35.84145,128.53658,유흥주점영업,경복궁,"대구광역시 달서구 와룡로 97, 2층 (본리동)",본리동,053-551-0772,대구광역시 달서구 위생과,2021-10-28
35.83917535,128.4895441,유흥주점영업,설해,"대구광역시 달서구 성서공단로11길 44-13 (호림동,(지상2층))",신당동,053-593-7798,대구광역시 달서구 위생과,2021-10-28
35.81276482,128.5462151,유흥주점영업,로또가요주점,"대구광역시 달서구 상인서로 20 (상인동,(지상3층))",상인1동,053-641-1088,대구광역시 달서구 위생과,2021-10-28
35.85366682,128.5052109,유흥주점영업,타이사랑2,대구광역시 달서구 달구벌대로251길 18 (이곡동),이곡1동,053-583-8816,대구광역시 달서구 위생과,2021-10-28
35.83596474,128.4900003,유흥주점영업,연도,"대구광역시 달서구 성서공단로11길 12-18 (호림동,(지상2층))",신당동,,대구광역시 달서구 위생과,2021-10-28
